"city","date","cmi","country","continent"
"Monaco",2020-04-04,2,"Monaco","Europe"
"Monaco",2020-04-05,3,"Monaco","Europe"
"Monaco",2020-04-06,5,"Monaco","Europe"
"Monaco",2020-04-07,7,"Monaco","Europe"
"Monaco",2020-04-08,2,"Monaco","Europe"
"Monaco",2020-04-09,3,"Monaco","Europe"
"Monaco",2020-04-10,6,"Monaco","Europe"
"Monaco",2020-04-11,3,"Monaco","Europe"
"Monaco",2020-04-12,2,"Monaco","Europe"
"Monaco",2020-04-13,3,"Monaco","Europe"
"Monaco",2020-04-14,2,"Monaco","Europe"
"Monaco",2020-04-15,3,"Monaco","Europe"
"Monaco",2020-04-16,5,"Monaco","Europe"
"Monaco",2020-04-17,4,"Monaco","Europe"
"Monaco",2020-04-18,1,"Monaco","Europe"
"Monaco",2020-04-19,0,"Monaco","Europe"
"Monaco",2020-04-20,5,"Monaco","Europe"
"Monaco",2020-04-21,4,"Monaco","Europe"
"Monaco",2020-04-22,4,"Monaco","Europe"
"Monaco",2020-04-23,3,"Monaco","Europe"
"Montréal",2020-01-20,NA,"Canada","North America"
"Montréal",2020-01-21,NA,"Canada","North America"
"Montréal",2020-01-22,NA,"Canada","North America"
"Montréal",2020-01-23,NA,"Canada","North America"
"Montréal",2020-01-24,NA,"Canada","North America"
"Montréal",2020-01-25,NA,"Canada","North America"
"Montréal",2020-01-26,NA,"Canada","North America"
"Montréal",2020-01-27,NA,"Canada","North America"
"Montréal",2020-01-28,NA,"Canada","North America"
"Montréal",2020-01-29,NA,"Canada","North America"
"Montréal",2020-01-30,NA,"Canada","North America"
"Montréal",2020-01-31,NA,"Canada","North America"
"Montréal",2020-02-01,NA,"Canada","North America"
"Montréal",2020-02-02,NA,"Canada","North America"
"Montréal",2020-02-03,NA,"Canada","North America"
"Montréal",2020-02-04,NA,"Canada","North America"
"Montréal",2020-02-05,NA,"Canada","North America"
"Montréal",2020-02-06,NA,"Canada","North America"
"Montréal",2020-02-07,NA,"Canada","North America"
"Montréal",2020-02-08,NA,"Canada","North America"
"Montréal",2020-02-09,NA,"Canada","North America"
"Montréal",2020-02-10,NA,"Canada","North America"
"Montréal",2020-02-11,NA,"Canada","North America"
"Montréal",2020-02-12,NA,"Canada","North America"
"Montréal",2020-02-13,NA,"Canada","North America"
"Montréal",2020-02-14,NA,"Canada","North America"
"Montréal",2020-02-15,NA,"Canada","North America"
"Montréal",2020-02-16,NA,"Canada","North America"
"Montréal",2020-02-17,NA,"Canada","North America"
"Montréal",2020-02-18,NA,"Canada","North America"
"Montréal",2020-02-19,NA,"Canada","North America"
"Montréal",2020-02-20,NA,"Canada","North America"
"Montréal",2020-02-21,NA,"Canada","North America"
"Montréal",2020-02-22,NA,"Canada","North America"
"Montréal",2020-02-23,NA,"Canada","North America"
"Montréal",2020-02-24,NA,"Canada","North America"
"Montréal",2020-02-25,NA,"Canada","North America"
"Montréal",2020-02-26,NA,"Canada","North America"
"Montréal",2020-02-27,NA,"Canada","North America"
"Montréal",2020-02-28,NA,"Canada","North America"
"Montréal",2020-02-29,NA,"Canada","North America"
"Montréal",2020-03-01,NA,"Canada","North America"
"Montréal",2020-03-02,96,"Canada","North America"
"Montréal",2020-03-03,100,"Canada","North America"
"Montréal",2020-03-04,103,"Canada","North America"
"Montréal",2020-03-05,104,"Canada","North America"
"Montréal",2020-03-06,102,"Canada","North America"
"Montréal",2020-03-07,107,"Canada","North America"
"Montréal",2020-03-08,113,"Canada","North America"
"Montréal",2020-03-09,96,"Canada","North America"
"Montréal",2020-03-10,99,"Canada","North America"
"Montréal",2020-03-11,104,"Canada","North America"
"Montréal",2020-03-12,100,"Canada","North America"
"Montréal",2020-03-13,87,"Canada","North America"
"Montréal",2020-03-14,79,"Canada","North America"
"Montréal",2020-03-15,69,"Canada","North America"
"Montréal",2020-03-16,51,"Canada","North America"
"Montréal",2020-03-17,34,"Canada","North America"
"Montréal",2020-03-18,31,"Canada","North America"
"Montréal",2020-03-19,27,"Canada","North America"
"Montréal",2020-03-20,24,"Canada","North America"
"Montréal",2020-03-21,23,"Canada","North America"
"Montréal",2020-03-22,21,"Canada","North America"
"Montréal",2020-03-23,18,"Canada","North America"
"Montréal",2020-03-24,16,"Canada","North America"
"Montréal",2020-03-25,14,"Canada","North America"
"Montréal",2020-03-26,13,"Canada","North America"
"Montréal",2020-03-27,13,"Canada","North America"
"Montréal",2020-03-28,12,"Canada","North America"
"Montréal",2020-03-29,11,"Canada","North America"
"Montréal",2020-03-30,13,"Canada","North America"
"Montréal",2020-03-31,12,"Canada","North America"
"Montréal",2020-04-01,13,"Canada","North America"
"Montréal",2020-04-02,11,"Canada","North America"
"Montréal",2020-04-03,11,"Canada","North America"
"Montréal",2020-04-04,12,"Canada","North America"
"Montréal",2020-04-05,9,"Canada","North America"
"Montréal",2020-04-06,13,"Canada","North America"
"Montréal",2020-04-07,11,"Canada","North America"
"Montréal",2020-04-08,10,"Canada","North America"
"Montréal",2020-04-09,9,"Canada","North America"
"Montréal",2020-04-10,10,"Canada","North America"
"Montréal",2020-04-11,9,"Canada","North America"
"Montréal",2020-04-12,8,"Canada","North America"
"Montréal",2020-04-13,11,"Canada","North America"
"Montréal",2020-04-14,11,"Canada","North America"
"Montréal",2020-04-15,10,"Canada","North America"
"Montréal",2020-04-16,9,"Canada","North America"
"Montréal",2020-04-17,10,"Canada","North America"
"Montréal",2020-04-18,12,"Canada","North America"
"Montréal",2020-04-19,7,"Canada","North America"
"Montréal",2020-04-20,13,"Canada","North America"
"Montréal",2020-04-21,10,"Canada","North America"
"Montréal",2020-04-22,10,"Canada","North America"
"Montréal",2020-04-23,11,"Canada","North America"
"Moscow",2020-01-20,NA,"Russia","Europe"
"Moscow",2020-01-21,NA,"Russia","Europe"
"Moscow",2020-01-22,NA,"Russia","Europe"
"Moscow",2020-01-23,NA,"Russia","Europe"
"Moscow",2020-01-24,NA,"Russia","Europe"
"Moscow",2020-01-25,NA,"Russia","Europe"
"Moscow",2020-01-26,NA,"Russia","Europe"
"Moscow",2020-01-27,NA,"Russia","Europe"
"Moscow",2020-01-28,NA,"Russia","Europe"
"Moscow",2020-01-29,NA,"Russia","Europe"
"Moscow",2020-01-30,NA,"Russia","Europe"
"Moscow",2020-01-31,NA,"Russia","Europe"
"Moscow",2020-02-01,NA,"Russia","Europe"
"Moscow",2020-02-02,NA,"Russia","Europe"
"Moscow",2020-02-03,NA,"Russia","Europe"
"Moscow",2020-02-04,NA,"Russia","Europe"
"Moscow",2020-02-05,NA,"Russia","Europe"
"Moscow",2020-02-06,NA,"Russia","Europe"
"Moscow",2020-02-07,NA,"Russia","Europe"
"Moscow",2020-02-08,NA,"Russia","Europe"
"Moscow",2020-02-09,NA,"Russia","Europe"
"Moscow",2020-02-10,NA,"Russia","Europe"
"Moscow",2020-02-11,NA,"Russia","Europe"
"Moscow",2020-02-12,NA,"Russia","Europe"
"Moscow",2020-02-13,NA,"Russia","Europe"
"Moscow",2020-02-14,NA,"Russia","Europe"
"Moscow",2020-02-15,NA,"Russia","Europe"
"Moscow",2020-02-16,NA,"Russia","Europe"
"Moscow",2020-02-17,NA,"Russia","Europe"
"Moscow",2020-02-18,NA,"Russia","Europe"
"Moscow",2020-02-19,NA,"Russia","Europe"
"Moscow",2020-02-20,NA,"Russia","Europe"
"Moscow",2020-02-21,NA,"Russia","Europe"
"Moscow",2020-02-22,NA,"Russia","Europe"
"Moscow",2020-02-23,NA,"Russia","Europe"
"Moscow",2020-02-24,NA,"Russia","Europe"
"Moscow",2020-02-25,NA,"Russia","Europe"
"Moscow",2020-02-26,NA,"Russia","Europe"
"Moscow",2020-02-27,NA,"Russia","Europe"
"Moscow",2020-02-28,NA,"Russia","Europe"
"Moscow",2020-02-29,NA,"Russia","Europe"
"Moscow",2020-03-01,NA,"Russia","Europe"
"Moscow",2020-03-02,102,"Russia","Europe"
"Moscow",2020-03-03,117,"Russia","Europe"
"Moscow",2020-03-04,112,"Russia","Europe"
"Moscow",2020-03-05,103,"Russia","Europe"
"Moscow",2020-03-06,108,"Russia","Europe"
"Moscow",2020-03-07,102,"Russia","Europe"
"Moscow",2020-03-08,97,"Russia","Europe"
"Moscow",2020-03-09,86,"Russia","Europe"
"Moscow",2020-03-10,106,"Russia","Europe"
"Moscow",2020-03-11,113,"Russia","Europe"
"Moscow",2020-03-12,100,"Russia","Europe"
"Moscow",2020-03-13,95,"Russia","Europe"
"Moscow",2020-03-14,100,"Russia","Europe"
"Moscow",2020-03-15,80,"Russia","Europe"
"Moscow",2020-03-16,85,"Russia","Europe"
"Moscow",2020-03-17,82,"Russia","Europe"
"Moscow",2020-03-18,75,"Russia","Europe"
"Moscow",2020-03-19,64,"Russia","Europe"
"Moscow",2020-03-20,56,"Russia","Europe"
"Moscow",2020-03-21,53,"Russia","Europe"
"Moscow",2020-03-22,56,"Russia","Europe"
"Moscow",2020-03-23,56,"Russia","Europe"
"Moscow",2020-03-24,56,"Russia","Europe"
"Moscow",2020-03-25,54,"Russia","Europe"
"Moscow",2020-03-26,49,"Russia","Europe"
"Moscow",2020-03-27,46,"Russia","Europe"
"Moscow",2020-03-28,32,"Russia","Europe"
"Moscow",2020-03-29,27,"Russia","Europe"
"Moscow",2020-03-30,17,"Russia","Europe"
"Moscow",2020-03-31,17,"Russia","Europe"
"Moscow",2020-04-01,14,"Russia","Europe"
"Moscow",2020-04-02,12,"Russia","Europe"
"Moscow",2020-04-03,13,"Russia","Europe"
"Moscow",2020-04-04,13,"Russia","Europe"
"Moscow",2020-04-05,13,"Russia","Europe"
"Moscow",2020-04-06,16,"Russia","Europe"
"Moscow",2020-04-07,17,"Russia","Europe"
"Moscow",2020-04-08,16,"Russia","Europe"
"Moscow",2020-04-09,14,"Russia","Europe"
"Moscow",2020-04-10,13,"Russia","Europe"
"Moscow",2020-04-11,15,"Russia","Europe"
"Moscow",2020-04-12,16,"Russia","Europe"
"Moscow",2020-04-13,16,"Russia","Europe"
"Moscow",2020-04-14,17,"Russia","Europe"
"Moscow",2020-04-15,13,"Russia","Europe"
"Moscow",2020-04-16,11,"Russia","Europe"
"Moscow",2020-04-17,13,"Russia","Europe"
"Moscow",2020-04-18,11,"Russia","Europe"
"Moscow",2020-04-19,13,"Russia","Europe"
"Moscow",2020-04-20,13,"Russia","Europe"
"Moscow",2020-04-21,17,"Russia","Europe"
"Moscow",2020-04-22,16,"Russia","Europe"
"Moscow",2020-04-23,15,"Russia","Europe"
"New York City",2020-01-20,NA,"United States","North America"
"New York City",2020-01-21,NA,"United States","North America"
"New York City",2020-01-22,NA,"United States","North America"
"New York City",2020-01-23,NA,"United States","North America"
"New York City",2020-01-24,NA,"United States","North America"
"New York City",2020-01-25,NA,"United States","North America"
"New York City",2020-01-26,NA,"United States","North America"
"New York City",2020-01-27,NA,"United States","North America"
"New York City",2020-01-28,NA,"United States","North America"
"New York City",2020-01-29,NA,"United States","North America"
"New York City",2020-01-30,NA,"United States","North America"
"New York City",2020-01-31,NA,"United States","North America"
"New York City",2020-02-01,NA,"United States","North America"
"New York City",2020-02-02,NA,"United States","North America"
"New York City",2020-02-03,NA,"United States","North America"
"New York City",2020-02-04,NA,"United States","North America"
"New York City",2020-02-05,NA,"United States","North America"
"New York City",2020-02-06,NA,"United States","North America"
"New York City",2020-02-07,NA,"United States","North America"
"New York City",2020-02-08,NA,"United States","North America"
"New York City",2020-02-09,NA,"United States","North America"
"New York City",2020-02-10,NA,"United States","North America"
"New York City",2020-02-11,NA,"United States","North America"
"New York City",2020-02-12,NA,"United States","North America"
"New York City",2020-02-13,NA,"United States","North America"
"New York City",2020-02-14,NA,"United States","North America"
"New York City",2020-02-15,NA,"United States","North America"
"New York City",2020-02-16,NA,"United States","North America"
"New York City",2020-02-17,NA,"United States","North America"
"New York City",2020-02-18,NA,"United States","North America"
"New York City",2020-02-19,NA,"United States","North America"
"New York City",2020-02-20,NA,"United States","North America"
"New York City",2020-02-21,NA,"United States","North America"
"New York City",2020-02-22,NA,"United States","North America"
"New York City",2020-02-23,NA,"United States","North America"
"New York City",2020-02-24,NA,"United States","North America"
"New York City",2020-02-25,NA,"United States","North America"
"New York City",2020-02-26,NA,"United States","North America"
"New York City",2020-02-27,NA,"United States","North America"
"New York City",2020-02-28,NA,"United States","North America"
"New York City",2020-02-29,NA,"United States","North America"
"New York City",2020-03-01,NA,"United States","North America"
"New York City",2020-03-02,100,"United States","North America"
"New York City",2020-03-03,102,"United States","North America"
"New York City",2020-03-04,104,"United States","North America"
"New York City",2020-03-05,102,"United States","North America"
"New York City",2020-03-06,103,"United States","North America"
"New York City",2020-03-07,103,"United States","North America"
"New York City",2020-03-08,101,"United States","North America"
"New York City",2020-03-09,97,"United States","North America"
"New York City",2020-03-10,90,"United States","North America"
"New York City",2020-03-11,85,"United States","North America"
"New York City",2020-03-12,70,"United States","North America"
"New York City",2020-03-13,54,"United States","North America"
"New York City",2020-03-14,47,"United States","North America"
"New York City",2020-03-15,36,"United States","North America"
"New York City",2020-03-16,30,"United States","North America"
"New York City",2020-03-17,20,"United States","North America"
"New York City",2020-03-18,17,"United States","North America"
"New York City",2020-03-19,13,"United States","North America"
"New York City",2020-03-20,12,"United States","North America"
"New York City",2020-03-21,10,"United States","North America"
"New York City",2020-03-22,8,"United States","North America"
"New York City",2020-03-23,8,"United States","North America"
"New York City",2020-03-24,8,"United States","North America"
"New York City",2020-03-25,7,"United States","North America"
"New York City",2020-03-26,8,"United States","North America"
"New York City",2020-03-27,7,"United States","North America"
"New York City",2020-03-28,6,"United States","North America"
"New York City",2020-03-29,5,"United States","North America"
"New York City",2020-03-30,8,"United States","North America"
"New York City",2020-03-31,7,"United States","North America"
"New York City",2020-04-01,7,"United States","North America"
"New York City",2020-04-02,6,"United States","North America"
"New York City",2020-04-03,6,"United States","North America"
"New York City",2020-04-04,6,"United States","North America"
"New York City",2020-04-05,5,"United States","North America"
"New York City",2020-04-06,7,"United States","North America"
"New York City",2020-04-07,6,"United States","North America"
"New York City",2020-04-08,6,"United States","North America"
"New York City",2020-04-09,5,"United States","North America"
"New York City",2020-04-10,5,"United States","North America"
"New York City",2020-04-11,5,"United States","North America"
"New York City",2020-04-12,5,"United States","North America"
"New York City",2020-04-13,6,"United States","North America"
"New York City",2020-04-14,6,"United States","North America"
"New York City",2020-04-15,6,"United States","North America"
"New York City",2020-04-16,6,"United States","North America"
"New York City",2020-04-17,5,"United States","North America"
"New York City",2020-04-18,4,"United States","North America"
"New York City",2020-04-19,5,"United States","North America"
"New York City",2020-04-20,6,"United States","North America"
"New York City",2020-04-21,6,"United States","North America"
"New York City",2020-04-22,6,"United States","North America"
"New York City",2020-04-23,5,"United States","North America"
"Paris",2020-01-20,NA,"France","Europe"
"Paris",2020-01-21,NA,"France","Europe"
"Paris",2020-01-22,NA,"France","Europe"
"Paris",2020-01-23,NA,"France","Europe"
"Paris",2020-01-24,NA,"France","Europe"
"Paris",2020-01-25,NA,"France","Europe"
"Paris",2020-01-26,NA,"France","Europe"
"Paris",2020-01-27,NA,"France","Europe"
"Paris",2020-01-28,NA,"France","Europe"
"Paris",2020-01-29,NA,"France","Europe"
"Paris",2020-01-30,NA,"France","Europe"
"Paris",2020-01-31,NA,"France","Europe"
"Paris",2020-02-01,NA,"France","Europe"
"Paris",2020-02-02,NA,"France","Europe"
"Paris",2020-02-03,NA,"France","Europe"
"Paris",2020-02-04,NA,"France","Europe"
"Paris",2020-02-05,NA,"France","Europe"
"Paris",2020-02-06,NA,"France","Europe"
"Paris",2020-02-07,NA,"France","Europe"
"Paris",2020-02-08,NA,"France","Europe"
"Paris",2020-02-09,NA,"France","Europe"
"Paris",2020-02-10,NA,"France","Europe"
"Paris",2020-02-11,NA,"France","Europe"
"Paris",2020-02-12,NA,"France","Europe"
"Paris",2020-02-13,NA,"France","Europe"
"Paris",2020-02-14,NA,"France","Europe"
"Paris",2020-02-15,NA,"France","Europe"
"Paris",2020-02-16,NA,"France","Europe"
"Paris",2020-02-17,NA,"France","Europe"
"Paris",2020-02-18,NA,"France","Europe"
"Paris",2020-02-19,NA,"France","Europe"
"Paris",2020-02-20,NA,"France","Europe"
"Paris",2020-02-21,NA,"France","Europe"
"Paris",2020-02-22,NA,"France","Europe"
"Paris",2020-02-23,NA,"France","Europe"
"Paris",2020-02-24,NA,"France","Europe"
"Paris",2020-02-25,NA,"France","Europe"
"Paris",2020-02-26,NA,"France","Europe"
"Paris",2020-02-27,NA,"France","Europe"
"Paris",2020-02-28,NA,"France","Europe"
"Paris",2020-02-29,NA,"France","Europe"
"Paris",2020-03-01,NA,"France","Europe"
"Paris",2020-03-02,95,"France","Europe"
"Paris",2020-03-03,101,"France","Europe"
"Paris",2020-03-04,95,"France","Europe"
"Paris",2020-03-05,98,"France","Europe"
"Paris",2020-03-06,99,"France","Europe"
"Paris",2020-03-07,99,"France","Europe"
"Paris",2020-03-08,95,"France","Europe"
"Paris",2020-03-09,86,"France","Europe"
"Paris",2020-03-10,88,"France","Europe"
"Paris",2020-03-11,89,"France","Europe"
"Paris",2020-03-12,81,"France","Europe"
"Paris",2020-03-13,74,"France","Europe"
"Paris",2020-03-14,65,"France","Europe"
"Paris",2020-03-15,47,"France","Europe"
"Paris",2020-03-16,33,"France","Europe"
"Paris",2020-03-17,15,"France","Europe"
"Paris",2020-03-18,8,"France","Europe"
"Paris",2020-03-19,7,"France","Europe"
"Paris",2020-03-20,6,"France","Europe"
"Paris",2020-03-21,5,"France","Europe"
"Paris",2020-03-22,6,"France","Europe"
"Paris",2020-03-23,7,"France","Europe"
"Paris",2020-03-24,6,"France","Europe"
"Paris",2020-03-25,6,"France","Europe"
"Paris",2020-03-26,6,"France","Europe"
"Paris",2020-03-27,5,"France","Europe"
"Paris",2020-03-28,5,"France","Europe"
"Paris",2020-03-29,5,"France","Europe"
"Paris",2020-03-30,6,"France","Europe"
"Paris",2020-03-31,6,"France","Europe"
"Paris",2020-04-01,5,"France","Europe"
"Paris",2020-04-02,5,"France","Europe"
"Paris",2020-04-03,5,"France","Europe"
"Paris",2020-04-04,4,"France","Europe"
"Paris",2020-04-05,5,"France","Europe"
"Paris",2020-04-06,5,"France","Europe"
"Paris",2020-04-07,5,"France","Europe"
"Paris",2020-04-08,5,"France","Europe"
"Paris",2020-04-09,5,"France","Europe"
"Paris",2020-04-10,5,"France","Europe"
"Paris",2020-04-11,5,"France","Europe"
"Paris",2020-04-12,5,"France","Europe"
"Paris",2020-04-13,4,"France","Europe"
"Paris",2020-04-14,6,"France","Europe"
"Paris",2020-04-15,5,"France","Europe"
"Paris",2020-04-16,5,"France","Europe"
"Paris",2020-04-17,5,"France","Europe"
"Paris",2020-04-18,5,"France","Europe"
"Paris",2020-04-19,5,"France","Europe"
"Paris",2020-04-20,6,"France","Europe"
"Paris",2020-04-21,6,"France","Europe"
"Paris",2020-04-22,6,"France","Europe"
"Paris",2020-04-23,6,"France","Europe"
"Philadelphia",2020-01-20,NA,"United States","North America"
"Philadelphia",2020-01-21,NA,"United States","North America"
"Philadelphia",2020-01-22,NA,"United States","North America"
"Philadelphia",2020-01-23,NA,"United States","North America"
"Philadelphia",2020-01-24,NA,"United States","North America"
"Philadelphia",2020-01-25,NA,"United States","North America"
"Philadelphia",2020-01-26,NA,"United States","North America"
"Philadelphia",2020-01-27,NA,"United States","North America"
"Philadelphia",2020-01-28,NA,"United States","North America"
"Philadelphia",2020-01-29,NA,"United States","North America"
"Philadelphia",2020-01-30,NA,"United States","North America"
"Philadelphia",2020-01-31,NA,"United States","North America"
"Philadelphia",2020-02-01,NA,"United States","North America"
"Philadelphia",2020-02-02,NA,"United States","North America"
"Philadelphia",2020-02-03,NA,"United States","North America"
"Philadelphia",2020-02-04,NA,"United States","North America"
"Philadelphia",2020-02-05,NA,"United States","North America"
"Philadelphia",2020-02-06,NA,"United States","North America"
"Philadelphia",2020-02-07,NA,"United States","North America"
"Philadelphia",2020-02-08,NA,"United States","North America"
"Philadelphia",2020-02-09,NA,"United States","North America"
"Philadelphia",2020-02-10,NA,"United States","North America"
"Philadelphia",2020-02-11,NA,"United States","North America"
"Philadelphia",2020-02-12,NA,"United States","North America"
"Philadelphia",2020-02-13,NA,"United States","North America"
"Philadelphia",2020-02-14,NA,"United States","North America"
"Philadelphia",2020-02-15,NA,"United States","North America"
"Philadelphia",2020-02-16,NA,"United States","North America"
"Philadelphia",2020-02-17,NA,"United States","North America"
"Philadelphia",2020-02-18,NA,"United States","North America"
"Philadelphia",2020-02-19,NA,"United States","North America"
"Philadelphia",2020-02-20,NA,"United States","North America"
"Philadelphia",2020-02-21,NA,"United States","North America"
"Philadelphia",2020-02-22,NA,"United States","North America"
"Philadelphia",2020-02-23,NA,"United States","North America"
"Philadelphia",2020-02-24,NA,"United States","North America"
"Philadelphia",2020-02-25,NA,"United States","North America"
"Philadelphia",2020-02-26,NA,"United States","North America"
"Philadelphia",2020-02-27,NA,"United States","North America"
"Philadelphia",2020-02-28,NA,"United States","North America"
"Philadelphia",2020-02-29,NA,"United States","North America"
"Philadelphia",2020-03-01,NA,"United States","North America"
"Philadelphia",2020-03-02,94,"United States","North America"
"Philadelphia",2020-03-03,96,"United States","North America"
"Philadelphia",2020-03-04,89,"United States","North America"
"Philadelphia",2020-03-05,96,"United States","North America"
"Philadelphia",2020-03-06,95,"United States","North America"
"Philadelphia",2020-03-07,101,"United States","North America"
"Philadelphia",2020-03-08,103,"United States","North America"
"Philadelphia",2020-03-09,100,"United States","North America"
"Philadelphia",2020-03-10,85,"United States","North America"
"Philadelphia",2020-03-11,85,"United States","North America"
"Philadelphia",2020-03-12,70,"United States","North America"
"Philadelphia",2020-03-13,56,"United States","North America"
"Philadelphia",2020-03-14,50,"United States","North America"
"Philadelphia",2020-03-15,39,"United States","North America"
"Philadelphia",2020-03-16,38,"United States","North America"
"Philadelphia",2020-03-17,28,"United States","North America"
"Philadelphia",2020-03-18,22,"United States","North America"
"Philadelphia",2020-03-19,19,"United States","North America"
"Philadelphia",2020-03-20,19,"United States","North America"
"Philadelphia",2020-03-21,19,"United States","North America"
"Philadelphia",2020-03-22,17,"United States","North America"
"Philadelphia",2020-03-23,17,"United States","North America"
"Philadelphia",2020-03-24,13,"United States","North America"
"Philadelphia",2020-03-25,13,"United States","North America"
"Philadelphia",2020-03-26,15,"United States","North America"
"Philadelphia",2020-03-27,14,"United States","North America"
"Philadelphia",2020-03-28,11,"United States","North America"
"Philadelphia",2020-03-29,11,"United States","North America"
"Philadelphia",2020-03-30,13,"United States","North America"
"Philadelphia",2020-03-31,10,"United States","North America"
"Philadelphia",2020-04-01,12,"United States","North America"
"Philadelphia",2020-04-02,11,"United States","North America"
"Philadelphia",2020-04-03,12,"United States","North America"
"Philadelphia",2020-04-04,10,"United States","North America"
"Philadelphia",2020-04-05,10,"United States","North America"
"Philadelphia",2020-04-06,14,"United States","North America"
"Philadelphia",2020-04-07,13,"United States","North America"
"Philadelphia",2020-04-08,12,"United States","North America"
"Philadelphia",2020-04-09,12,"United States","North America"
"Philadelphia",2020-04-10,13,"United States","North America"
"Philadelphia",2020-04-11,11,"United States","North America"
"Philadelphia",2020-04-12,10,"United States","North America"
"Philadelphia",2020-04-13,11,"United States","North America"
"Philadelphia",2020-04-14,11,"United States","North America"
"Philadelphia",2020-04-15,10,"United States","North America"
"Philadelphia",2020-04-16,11,"United States","North America"
"Philadelphia",2020-04-17,9,"United States","North America"
"Philadelphia",2020-04-18,10,"United States","North America"
"Philadelphia",2020-04-19,9,"United States","North America"
"Philadelphia",2020-04-20,10,"United States","North America"
"Philadelphia",2020-04-21,10,"United States","North America"
"Philadelphia",2020-04-22,10,"United States","North America"
"Philadelphia",2020-04-23,10,"United States","North America"
"Rhine-Ruhr",2020-01-20,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-21,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-22,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-23,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-24,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-25,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-26,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-27,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-28,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-29,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-30,NA,"Germany","Europe"
"Rhine-Ruhr",2020-01-31,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-01,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-02,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-03,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-04,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-05,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-06,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-07,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-08,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-09,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-10,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-11,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-12,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-13,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-14,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-15,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-16,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-17,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-18,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-19,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-20,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-21,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-22,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-23,NA,"Germany","Europe"
"Rhine-Ruhr",2020-02-24,95,"Germany","Europe"
"Rhine-Ruhr",2020-02-25,84,"Germany","Europe"
"Rhine-Ruhr",2020-02-26,87,"Germany","Europe"
"Rhine-Ruhr",2020-02-27,88,"Germany","Europe"
"Rhine-Ruhr",2020-02-28,80,"Germany","Europe"
"Rhine-Ruhr",2020-02-29,78,"Germany","Europe"
"Rhine-Ruhr",2020-03-01,74,"Germany","Europe"
"Rhine-Ruhr",2020-03-02,74,"Germany","Europe"
"Rhine-Ruhr",2020-03-03,79,"Germany","Europe"
"Rhine-Ruhr",2020-03-04,75,"Germany","Europe"
"Rhine-Ruhr",2020-03-05,82,"Germany","Europe"
"Rhine-Ruhr",2020-03-06,86,"Germany","Europe"
"Rhine-Ruhr",2020-03-07,80,"Germany","Europe"
"Rhine-Ruhr",2020-03-08,81,"Germany","Europe"
"Rhine-Ruhr",2020-03-09,71,"Germany","Europe"
"Rhine-Ruhr",2020-03-10,68,"Germany","Europe"
"Rhine-Ruhr",2020-03-11,72,"Germany","Europe"
"Rhine-Ruhr",2020-03-12,67,"Germany","Europe"
"Rhine-Ruhr",2020-03-13,52,"Germany","Europe"
"Rhine-Ruhr",2020-03-14,48,"Germany","Europe"
"Rhine-Ruhr",2020-03-15,44,"Germany","Europe"
"Rhine-Ruhr",2020-03-16,35,"Germany","Europe"
"Rhine-Ruhr",2020-03-17,27,"Germany","Europe"
"Rhine-Ruhr",2020-03-18,28,"Germany","Europe"
"Rhine-Ruhr",2020-03-19,22,"Germany","Europe"
"Rhine-Ruhr",2020-03-20,16,"Germany","Europe"
"Rhine-Ruhr",2020-03-21,13,"Germany","Europe"
"Rhine-Ruhr",2020-03-22,15,"Germany","Europe"
"Rhine-Ruhr",2020-03-23,17,"Germany","Europe"
